
;72255603;Correios;Impresso Econômico;DF;Módico; 11
;72255603;Nowlog;Nowlog Standard;DF;CAP.01; 7
;72255603;Speedlog;Speedlog Standard;DF;Capital; 5
;72255603;Flash Courier;Flash Courier PAC;DF;Interior; 7
;72255603;Jadlog;Jadlog Rodoviario;DF;Capital; 4
;72255603;Transfolha;Transfolha Terrestre;DF;INT; 4
;75100784;Correios;Impresso Econômico;GO;Módico; 11
;75100784;Speedlog;Speedlog Standard;GO;Interior; 8
;75100784;Transfolha;Transfolha Terrestre;GO;INT; 4
;75100784;Jadlog;Jadlog Rodoviario;GO;Capital; 3
;75100784;Nowlog;Nowlog Standard;GO;INT.01; 10
;75100784;Flash Courier;Flash Courier PAC;GO;Interior; 7
;74968511;Correios;Impresso Econômico;GO;Módico; 11
;74968511;Flash Courier;Flash Courier PAC;GO;Interior; 7
;74968511;Nowlog;Nowlog Standard;GO;INT.01; 8
;74968511;Speedlog;Speedlog Standard;GO;Interior; 7
;74968511;Transfolha;Transfolha Terrestre;GO;INT; 4
;74968511;Jadlog;Jadlog Rodoviario;GO;Capital; 3
;71010137;Correios;Impresso Econômico;DF;Módico; 11
;71010137;Nowlog;Nowlog Standard;DF;CAP.01; 7
;71010137;Speedlog;Speedlog Standard;DF;Capital; 5
;71010137;Flash Courier;Flash Courier PAC;DF;Interior; 7
;71010137;Jadlog;Jadlog Rodoviario;DF;Capital; 3
;71010137;Transfolha;Transfolha Terrestre;DF;INT; 3
;71010137;LoggiN;Loggi StandardN;DF;DF Zona 1; 3
;79034760;Correios;Impresso Econômico;MS;Módico; 13
;79034760;Flash Courier;Flash Courier PAC;MS;Capital; 7
;79034760;Nowlog;Nowlog Standard;MS;CAP.01; 8
;79034760;Speedlog;Speedlog Standard;MS;Capital; 8
;79034760;Jadlog;Jadlog Rodoviario;MS;Capital; 10
;79034760;Transfolha;Transfolha Terrestre;MS;CAP; 4
;79031000;Correios;Impresso Econômico;MS;Módico; 13
;79031000;Flash Courier;Flash Courier PAC;MS;Capital; 7
;79031000;Nowlog;Nowlog Standard;MS;CAP.01; 8
;79031000;Speedlog;Speedlog Standard;MS;Capital; 8
;79031000;Jadlog;Jadlog Rodoviario;MS;Capital; 10
;79031000;Transfolha;Transfolha Terrestre;MS;CAP; 4
;71715047;Correios;Impresso Econômico;DF;Módico; 11
;71715047;Nowlog;Nowlog Standard;DF;CAP.01; 7
;71715047;Speedlog;Speedlog Standard;DF;Capital; 5
;71715047;Jadlog;Jadlog Rodoviario;DF;Capital; 2
;71715047;Transfolha;Transfolha Terrestre;DF;CAP; 3
;71715047;Flash Courier;Flash Courier PAC;DF;Interior; 7
;71715047;LoggiN;Loggi StandardN;DF;DF Zona 1; 3
;72250303;Correios;Impresso Econômico;DF;Módico; 11
;72250303;Nowlog;Nowlog Standard;DF;CAP.01; 7
;72250303;Speedlog;Speedlog Standard;DF;Capital; 5
;72250303;Flash Courier;Flash Courier PAC;DF;Interior; 7
;72250303;Jadlog;Jadlog Rodoviario;DF;Capital; 4
;72250303;Transfolha;Transfolha Terrestre;DF;INT; 4
;74370624;Correios;Impresso Econômico;GO;Módico; 11
;74370624;Flash Courier;Flash Courier PAC;GO;Capital; 7
;74370624;Nowlog;Nowlog Standard;GO;CAP.01; 7
;74370624;Speedlog;Speedlog Standard;GO;Capital; 5
;74370624;Transfolha;Transfolha Terrestre;GO;CAP; 4
;74370624;Jadlog;Jadlog Rodoviario;GO;Capital; 2
;74370624;LoggiN;Loggi StandardN;GO;GO Zona 1; 3
;75901020;Correios;Impresso Econômico;GO;Módico; 11
;75901020;Speedlog;Speedlog Standard;GO;Interior; 8
;75901020;Jadlog;Jadlog Rodoviario;GO;Capital; 5
;74672500;Correios;Impresso Econômico;GO;Módico; 11
;74672500;Flash Courier;Flash Courier PAC;GO;Capital; 7
;74672500;Nowlog;Nowlog Standard;GO;CAP.01; 7
;74672500;Speedlog;Speedlog Standard;GO;Capital; 5
;74672500;Transfolha;Transfolha Terrestre;GO;CAP; 4
;74672500;Jadlog;Jadlog Rodoviario;GO;Capital; 2
;74672500;LoggiN;Loggi StandardN;GO;GO Zona 1; 3
;70874030;Correios;Impresso Econômico;DF;Módico; 11
;70874030;Nowlog;Nowlog Standard;DF;CAP.01; 7
;70874030;Speedlog;Speedlog Standard;DF;Capital; 5
;70874030;Flash Courier;Flash Courier PAC;DF;Capital; 7
;70874030;Jadlog;Jadlog Rodoviario;DF;Capital; 2
;70874030;Transfolha;Transfolha Terrestre;DF;INT; 3
