
;71910360;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72020270;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70670211;GolLog;GolLog DOC;NA;DOC; 2
;70670211;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70645210;GolLog;GolLog DOC;NA;DOC; 2
;70645210;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72225010;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70347010;GolLog;GolLog DOC;NA;DOC; 2
;70347010;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70760701;GolLog;GolLog DOC;NA;DOC; 2
;70760701;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71015077;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70790156;GolLog;GolLog DOC;NA;DOC; 2
;70790156;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72255603;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72110130;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79092080;GolLog;GolLog DOC;NA;DOC; 2
;79092080;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;75100784;GolLog;GolLog DOC;NA;DOC; 3
;75100784;Azul Cargo;Azul Cargo Express;GO;Capital; 6
;70773010;GolLog;GolLog DOC;NA;DOC; 2
;70773010;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72115135;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71917000;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70766060;GolLog;GolLog DOC;NA;DOC; 2
;70766060;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71925720;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79092011;GolLog;GolLog DOC;NA;DOC; 2
;79092011;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70390135;GolLog;GolLog DOC;NA;DOC; 2
;70390135;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71936250;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71218010;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70790123;GolLog;GolLog DOC;NA;DOC; 2
;70790123;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70387040;GolLog;GolLog DOC;NA;DOC; 2
;70387040;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;74070160;GolLog;GolLog DOC;NA;DOC; 2
;74070160;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;79041330;GolLog;GolLog DOC;NA;DOC; 2
;79041330;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;71926000;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79046006;GolLog;GolLog DOC;NA;DOC; 2
;79046006;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70276010;GolLog;GolLog DOC;NA;DOC; 2
;70276010;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70762050;GolLog;GolLog DOC;NA;DOC; 2
;70762050;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;78015000;GolLog;GolLog DOC;NA;DOC; 2
;78015000;Azul Cargo;Azul Cargo Express;MT;Capital; 5
;70337030;GolLog;GolLog DOC;NA;DOC; 2
;70337030;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;74445040;GolLog;GolLog DOC;NA;DOC; 2
;74445040;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;70864110;GolLog;GolLog DOC;NA;DOC; 2
;70864110;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;78750360;Azul Cargo;Azul Cargo Express;MT;Capital; 6
;70754040;GolLog;GolLog DOC;NA;DOC; 2
;70754040;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79044300;GolLog;GolLog DOC;NA;DOC; 2
;79044300;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70863080;GolLog;GolLog DOC;NA;DOC; 2
;70863080;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71200045;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;78055458;GolLog;GolLog DOC;NA;DOC; 2
;78055458;Azul Cargo;Azul Cargo Express;MT;Capital; 5
;70879110;GolLog;GolLog DOC;NA;DOC; 2
;70879110;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71930000;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70761680;GolLog;GolLog DOC;NA;DOC; 2
;70761680;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;74603195;GolLog;GolLog DOC;NA;DOC; 2
;74603195;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;70670305;GolLog;GolLog DOC;NA;DOC; 2
;70670305;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71010137;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72210045;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70874110;GolLog;GolLog DOC;NA;DOC; 2
;70874110;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79034760;GolLog;GolLog DOC;NA;DOC; 2
;79034760;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;79031000;GolLog;GolLog DOC;NA;DOC; 2
;79031000;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;78060614;GolLog;GolLog DOC;NA;DOC; 2
;78060614;Azul Cargo;Azul Cargo Express;MT;Capital; 5
;71735508;GolLog;GolLog DOC;NA;DOC; 2
;71735508;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70346090;GolLog;GolLog DOC;NA;DOC; 2
;70346090;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71715047;GolLog;GolLog DOC;NA;DOC; 2
;71715047;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;78110903;GolLog;GolLog DOC;NA;DOC; 3
;78110903;Azul Cargo;Azul Cargo Express;MT;Capital; 6
;72150615;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;74853410;GolLog;GolLog DOC;NA;DOC; 2
;74853410;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;72250303;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71741602;GolLog;GolLog DOC;NA;DOC; 2
;71741602;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71675260;GolLog;GolLog DOC;NA;DOC; 2
;71675260;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;74370624;GolLog;GolLog DOC;NA;DOC; 2
;74370624;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;78068515;GolLog;GolLog DOC;NA;DOC; 2
;78068515;Azul Cargo;Azul Cargo Express;MT;Capital; 5
;79332070;Azul Cargo;Azul Cargo Express;MS;Capital; 6
;78735587;Azul Cargo;Azul Cargo Express;MT;Capital; 6
;72000000;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79010100;GolLog;GolLog DOC;NA;DOC; 2
;79010100;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70673506;GolLog;GolLog DOC;NA;DOC; 2
;70673506;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79004420;GolLog;GolLog DOC;NA;DOC; 2
;79004420;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;74230035;GolLog;GolLog DOC;NA;DOC; 2
;74230035;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;78050253;GolLog;GolLog DOC;NA;DOC; 2
;78050253;Azul Cargo;Azul Cargo Express;MT;Capital; 5
;79010190;GolLog;GolLog DOC;NA;DOC; 2
;79010190;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70365080;GolLog;GolLog DOC;NA;DOC; 2
;70365080;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71060101;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72025540;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;75901020;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;75060030;GolLog;GolLog DOC;NA;DOC; 3
;75060030;Azul Cargo;Azul Cargo Express;GO;Capital; 6
;72215097;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;71908540;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72321008;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;74672500;GolLog;GolLog DOC;NA;DOC; 2
;74672500;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;70874030;GolLog;GolLog DOC;NA;DOC; 2
;70874030;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70675814;GolLog;GolLog DOC;NA;DOC; 2
;70675814;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70733080;GolLog;GolLog DOC;NA;DOC; 2
;70733080;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;74305440;GolLog;GolLog DOC;NA;DOC; 2
;74305440;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;74860625;GolLog;GolLog DOC;NA;DOC; 2
;74860625;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;78110728;GolLog;GolLog DOC;NA;DOC; 3
;78110728;Azul Cargo;Azul Cargo Express;MT;Capital; 6
;70294030;GolLog;GolLog DOC;NA;DOC; 2
;70294030;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;78088044;GolLog;GolLog DOC;NA;DOC; 2
;78088044;Azul Cargo;Azul Cargo Express;MT;Capital; 5
;79603090;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;71503505;GolLog;GolLog DOC;NA;DOC; 3
;71503505;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;70862020;GolLog;GolLog DOC;NA;DOC; 2
;70862020;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;72215203;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;78556006;Azul Cargo;Azul Cargo Express;MT;Capital; 6
;74350560;GolLog;GolLog DOC;NA;DOC; 2
;74350560;Azul Cargo;Azul Cargo Express;GO;Capital; 5
;71937370;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79063550;GolLog;GolLog DOC;NA;DOC; 2
;79063550;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70856070;GolLog;GolLog DOC;NA;DOC; 2
;70856070;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79010180;GolLog;GolLog DOC;NA;DOC; 2
;79010180;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70856010;GolLog;GolLog DOC;NA;DOC; 2
;70856010;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79011100;GolLog;GolLog DOC;NA;DOC; 2
;79011100;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70853040;GolLog;GolLog DOC;NA;DOC; 2
;70853040;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79826130;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;70765040;GolLog;GolLog DOC;NA;DOC; 2
;70765040;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;79097191;GolLog;GolLog DOC;NA;DOC; 2
;79097191;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;79004400;GolLog;GolLog DOC;NA;DOC; 2
;79004400;Azul Cargo;Azul Cargo Express;MS;Capital; 5
;71680608;GolLog;GolLog DOC;NA;DOC; 2
;71680608;Azul Cargo;Azul Cargo Express;DF;Capital; 5
;75110510;GolLog;GolLog DOC;NA;DOC; 3
;75110510;Azul Cargo;Azul Cargo Express;GO;Capital; 6
;72120080;Azul Cargo;Azul Cargo Express;DF;Capital; 5
