53030200
62920000
65070070
59900000
41650010; Loggi D+3; BA Zona 1
59115525
57051190
58410480
47810725
53060110
55730000
40150000; Loggi D+3; BA Zona 1
63504123
63507450
48903190
65295000
60135041; Loggi D+3; CE Zona 1
51130320; Loggi D+3; PE Zona 1
58103376
61936050
59900000
41307020
65940000
60015060; Loggi D+3; CE Zona 1
59360000
57046140
49040320
41760035; Loggi D+3; BA Zona 1
54290050
51011000; Loggi D+3; PE Zona 1
59073230
65636480
65913409
62882486
65035100
65900490
53030200
60336035
51020231; Loggi D+3; PE Zona 1
58037135
64048100
41350275; Loggi D+3; BA Zona 1
60311030
58410488
60160040; Loggi D+3; CE Zona 1
65025820
50810020; Loggi D+3; PE Zona 1
51021330; Loggi D+3; PE Zona 1
52020195; Loggi D+3; PE Zona 1
45305000
60710684; Loggi D+3; CE Zona 1
59088460
60040360; Loggi D+3; CE Zona 1
60182350
62700000
59064400
57057150
59082140
52011000
60411085; Loggi D+3; CE Zona 1
60192360; Loggi D+3; CE Zona 1
62595000
49095618
65061600
52050660; Loggi D+3; PE Zona 1
65930000
59603370
65900040
60175100; Loggi D+3; CE Zona 1
60812370; Loggi D+3; CE Zona 1
48890000
52010160; Loggi D+3; PE Zona 1
65065180
40150360; Loggi D+3; BA Zona 1
45820280
45026145
40155250; Loggi D+3; BA Zona 1
60810050; Loggi D+3; CE Zona 1
50920210
59074470
47802303
41710765; Loggi D+3; BA Zona 1
59151120
50740270; Loggi D+3; PE Zona 1
57085160
60060325; Loggi D+3; CE Zona 1
56308210
58046900
55016620
48609180
58410835
61900520
59940000
45600320
58037603
41385845; Loggi D+3; BA Zona 1
57500000
41830510; Loggi D+3; BA Zona 1
45810000
60532760; Loggi D+3; CE Zona 1
57035060
40060000; Loggi D+3; BA Zona 1
62960000
60160060; Loggi D+3; CE Zona 1
56506640
41950010; Loggi D+3; BA Zona 1
64200150
60730115; Loggi D+3; CE Zona 1
62500000
65071415
55365000
41300250
58045190
62900000
