94170000; Jadlog; S; RS; GRAVATAI; Capital; 3; 12,83
22451040; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
69919182; Jadlog; N; AC; RIO BRANCO; Capital; 15; 14,31
85420000; Jadlog; S; PR; CORBELIA; Interior; 6; 41,37
23914410; Jadlog; SE; RJ; ANGRA DOS REIS; Capital; 3; 12,51
36037010; Jadlog; SE; MG; JUIZ DE FORA; Capital; 3; 12,51
22260100; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
70390135; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
30190111; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
87020110; Jadlog; S; PR; MARINGA; Capital; 2; 12,51
17700000; Jadlog; SE; SP; OSVALDO CRUZ; Capital; 3; 12,51
11020170; Jadlog; SE; SP; SANTOS; Capital; 2; 12,51
31275050; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
30662470; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
81550320; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
85805290; Jadlog; S; PR; CASCAVEL; Capital; 3; 12,51
80540180; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
3227090; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
5021010; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
87309123; Jadlog; S; PR; CAMPO MOURAO; Capital; 3; 12,51
66023730; Jadlog; N; PA; BELEM; Capital; 6; 13,55
8501050; Jadlog; SE; SP; FERRAZ DE VASCONCELOS; Interior; 3; 41,37
97501710; Jadlog; S; RS; URUGUAIANA; Capital; 4; 12,83
62770000; Jadlog; NE; CE; PACOTI; Interior; 12; 47,37
87300020; Jadlog; S; PR; CAMPO MOURAO; Capital; 3; 12,51
30130090; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
90460110; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
88037060; Jadlog; S; SC; FLORIANOPOLIS; Capital; 2; 12,44
70740704; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
89221020; Jadlog; S; SC; JOINVILLE; Capital; 2; 12,44
20230040; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 3; 12,51
93042082; Jadlog; S; RS; SAO LEOPOLDO; Capital; 3; 12,83
4120080; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
24230220; Jadlog; SE; RJ; NITEROI; Capital; 3; 12,51
7175220; Jadlog; SE; SP; GUARULHOS; Capital; 2; 12,51
11045200; Jadlog; SE; SP; SANTOS; Capital; 2; 12,51
29102902; Jadlog; SE; ES; VILA VELHA; Capital; 3; 13,15
1322000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
29043014; Jadlog; SE; ES; VITORIA; Capital; 3; 13,15
4913050; Jadlog; SE; SP; SAO PAULO; Capital; 3; 12,51
96400201; Jadlog; S; RS; BAGE; Capital; 3; 12,83
87502080; Jadlog; S; PR; UMUARAMA; Capital; 3; 12,51
1424001; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
5008001; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
74890690; Jadlog; CO; GO; GOIANIA; Capital; 2; 13,15
1420000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
72445010; Jadlog; CO; DF; BRASILIA; Interior; 5; 46,35
5541000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
98670000; Jadlog; S; RS; HUMAITA; Interior; 6; 41,69
12245530; Jadlog; SE; SP; SAO JOSE DOS CAMPOS; Capital; 2; 12,51
52061015; Jadlog; NE; PE; RECIFE; Capital; 7; 13,78
58255000; Jadlog; NE; PB; BELEM; Interior; 9; 47,3
58307150; Jadlog; NE; PB; BAYEUX; Capital; 10; 14,1
13900900; Jadlog; SE; SP; AMPARO; Capital; 2; 12,51
60416104; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
13015301; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
20560001; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
11055130; Jadlog; SE; SP; SANTOS; Capital; 2; 12,51
7852090; Jadlog; SE; SP; FRANCO DA ROCHA; Interior; 3; 41,37
70293100; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
2281140; Jadlog; SE; SP; SAO PAULO; Interior; 2; 41,37
4562000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
9090720; Jadlog; SE; SP; SANTO ANDRE; Capital; 2; 12,51
57302070; Jadlog; NE; AL; ARAPIRACA; Capital; 9; 13,47
78043311; Jadlog; CO; MT; CUIABA; Capital; 10; 13,71
55430000; Jadlog; NE; PE; ANGELIM; Interior; 12; 46,75
13569430; Jadlog; SE; SP; SAO CARLOS; Capital; 2; 12,51
1446020; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
64062901; Jadlog; NE; PI; TERESINA; Capital; 9; 13,55
85010180; Jadlog; S; PR; GUARAPUAVA; Capital; 3; 12,51
30170909; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
11035190; Jadlog; SE; SP; SANTOS; Capital; 2; 12,51
60410340; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
4507011; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
4531020; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
80530330; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
5409011; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
58038320; Jadlog; NE; PB; JOAO PESSOA; Capital; 8; 14,1
71530030; Jadlog; CO; DF; BRASILIA; Capital; 3; 13,15
86058100; Jadlog; S; PR; LONDRINA; Capital; 2; 12,51
87300400; Jadlog; S; PR; CAMPO MOURAO; Capital; 3; 12,51
60331240; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
47850000; Jadlog; NE; BA; LUIS EDUARDO MAGALHAES; Interior; 11; 58,73
62560000; Jadlog; NE; CE; MARCO; Interior; 18; 47,37
37514000; Jadlog; SE; MG; DELFIM MOREIRA; Interior; 4; 41,37
5416002; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
71060908; Jadlog; CO; DF; BRASILIA; Capital; 3; 13,15
5427020; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
5372110; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
11630000; Jadlog; SE; SP; ILHABELA; Interior; 5; 41,37
29060235; Jadlog; SE; ES; VITORIA; Capital; 3; 13,15
66093532; Jadlog; N; PA; BELEM; Capital; 6; 13,55
14098558; Jadlog; SE; SP; RIBEIRAO PRETO; Capital; 2; 12,51
80620000; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
35400000; Jadlog; SE; MG; OURO PRETO; Capital; 3; 12,51
27936190; Jadlog; SE; RJ; MACAE; Capital; 3; 12,51
88064000; Jadlog; S; SC; FLORIANOPOLIS; Capital; 3; 12,44
4535110; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
22260050; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
22620172; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
69935000; Jadlog; N; AC; ASSIS BRASIL; Interior; 21; 62,18
74680160; Jadlog; CO; GO; GOIANIA; Capital; 2; 13,15
20725232; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
60165070; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
69550045; Jadlog; N; AM; TEFE; Interior; 31; 71,71
3934020; Jadlog; SE; SP; SAO PAULO; Interior; 3; 41,37
13025063; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
29600000; Jadlog; SE; ES; AFONSO CLAUDIO; Interior; 7; 42,01
5021010; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
81230380; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
55608431; Jadlog; NE; PE; VITORIA DE SANTO ANTAO; Interior; 15; 46,75
90130001; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
22061010; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
95590000; Jadlog; S; RS; TRAMANDAI; Interior; 4; 41,69
13024420; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
1232001; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
29060030; Jadlog; SE; ES; VITORIA; Capital; 3; 13,15
40301110; Jadlog; NE; BA; SALVADOR; Capital; 7; 13,47
20560050; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
22631005; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
13872730; Jadlog; SE; SP; SAO JOAO DA BOA VISTA; Capital; 3; 12,51
89203402; Jadlog; S; SC; JOINVILLE; Capital; 2; 12,44
93610250; Jadlog; S; RS; ESTANCIA VELHA; Capital; 3; 12,83
76920000; Jadlog; N; RO; OURO PRETO DO OESTE; Interior; 20; 64,89
22020060; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
22765005; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
13562190; Jadlog; SE; SP; SAO CARLOS; Capital; 2; 12,51
13972343; Jadlog; SE; SP; ITAPIRA; Capital; 2; 12,51
57043000; Jadlog; NE; AL; MACEIO; Capital; 8; 13,47
88063400; Jadlog; S; SC; FLORIANOPOLIS; Capital; 3; 12,44
79904416; Jadlog; CO; MS; PONTA PORA; Interior; 10; 46,75
4215020; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
36572224; Jadlog; SE; MG; VICOSA; Capital; 3; 12,51
88134680; Jadlog; S; SC; PALHOCA; Capital; 2; 12,44
52041015; Jadlog; NE; PE; RECIFE; Capital; 7; 13,78
72318020; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
59151590; Jadlog; NE; RN; PARNAMIRIM; Capital; 10; 14,1
21940013; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
60760815; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
86140000; Jadlog; S; PR; PRIMEIRO DE MAIO; Interior; 4; 41,37
22735000; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
44059370; Jadlog; NE; BA; FEIRA DE SANTANA; Capital; 8; 13,47
60125120; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
20240193; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 3; 12,51
71520235; Jadlog; CO; DF; BRASILIA; Capital; 3; 13,15
85884000; Jadlog; S; PR; MEDIANEIRA; Interior; 7; 41,37
85884000; Jadlog; S; PR; MEDIANEIRA; Interior; 7; 41,37
22250145; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
37200000; Jadlog; SE; MG; LAVRAS; Capital; 3; 12,51
6704762; Jadlog; SE; SP; COTIA; Capital; 2; 12,51
13260970; Jadlog; SE; SP; MORUNGABA; Interior; 4; 41,37
39402572; Jadlog; SE; MG; MONTES CLAROS; Capital; 4; 12,51
59067500; Jadlog; NE; RN; NATAL; Capital; 9; 14,1
3342000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
74053010; Jadlog; CO; GO; GOIANIA; Capital; 2; 13,15
21351050; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
73770000; Jadlog; CO; GO; ALTO PARAISO DE GOIAS; Interior; 6; 46,35
70345060; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
12509760; Jadlog; SE; SP; GUARATINGUETA; Capital; 2; 12,51
9560560; Jadlog; SE; SP; SAO CAETANO DO SUL; Capital; 2; 12,51
48700000; Jadlog; NE; BA; SERRINHA; Interior; 9; 58,73
13030420; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
20540004; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
4550000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
11330050; Jadlog; SE; SP; SAO VICENTE; Capital; 3; 12,51
29101330; Jadlog; SE; ES; VILA VELHA; Capital; 3; 13,15
80060205; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
28910250; Jadlog; SE; RJ; CABO FRIO; Capital; 3; 12,51
6447020; Jadlog; SE; SP; BARUERI; Capital; 2; 12,51
13287064; Jadlog; SE; SP; VINHEDO; Capital; 2; 12,51
88803210; Jadlog; S; SC; CRICIUMA; Capital; 3; 12,44
2084070; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
78048150; Jadlog; CO; MT; CUIABA; Capital; 10; 13,71
30431083; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
99714358; Jadlog; S; RS; ERECHIM; Capital; 3; 12,83
70236070; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
17524180; Jadlog; SE; SP; MARILIA; Capital; 2; 12,51
20250450; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
20540114; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
74810030; Jadlog; CO; GO; GOIANIA; Capital; 2; 13,15
80045190; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
13050510; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
91520540; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
5008020; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
41250579; Jadlog; NE; BA; SALVADOR; Capital; 7; 13,47
20521160; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
83042450; Jadlog; S; PR; SAO JOSE DOS PINHAIS; Capital; 2; 12,51
70879080; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
48110000; Jadlog; NE; BA; CATU; Interior; 9; 58,73
64001320; Jadlog; NE; PI; TERESINA; Capital; 9; 13,55
12245000; Jadlog; SE; SP; SAO JOSE DOS CAMPOS; Capital; 2; 12,51
83252000
2075060; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
69314412; Jadlog; N; RR; BOA VISTA; Capital; 23; 37,71
29060730; Jadlog; SE; ES; VITORIA; Capital; 3; 13,15
1258011; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
23906175; Jadlog; SE; RJ; ANGRA DOS REIS; Capital; 3; 12,51
21340260; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
85790000; Jadlog; S; PR; CAPITAO LEONIDAS MARQUES; Interior; 7; 41,37
20910061; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
88330323; Jadlog; S; SC; BALNEARIO CAMBORIU; Capital; 2; 12,44
13092340; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
68507280; Jadlog; N; PA; MARABA; Capital; 5; 13,55
37553459; Jadlog; SE; MG; POUSO ALEGRE; Capital; 2; 12,51
38400232; Jadlog; SE; MG; UBERLANDIA; Capital; 2; 12,51
13478540; Jadlog; SE; SP; AMERICANA; Capital; 2; 12,51
8717885; Jadlog; SE; SP; MOGI DAS CRUZES; Capital; 2; 12,51
36016420; Jadlog; SE; MG; JUIZ DE FORA; Capital; 3; 12,51
90870000; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
90450010; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
1508000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
45600011; Jadlog; NE; BA; ITABUNA; Capital; 8; 13,47
30270170; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
60331740; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
76310000; Jadlog; CO; GO; RIALMA; Interior; 5; 46,35
74070060; Jadlog; CO; GO; GOIANIA; Capital; 2; 13,15
99320000; Jadlog; S; RS; IBIRAPUITA; Interior; 6; 41,69
80060205; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
90620010; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
1323001; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
69074761; Jadlog; N; AM; MANAUS; Capital; 20; 16,79
90035120; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
98925000; Jadlog; S; RS; DOUTOR MAURICIO CARDOSO; Interior; 5; 41,69
30130174; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
54100660; Jadlog; NE; PE; JABOATAO DOS GUARARAPES; Capital; 9; 13,78
57052565; Jadlog; NE; AL; MACEIO; Capital; 8; 13,47
98600000; Jadlog; S; RS; TRES PASSOS; Interior; 6; 41,69
4026000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
82030430; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
69044776; Jadlog; N; AM; MANAUS; Capital; 20; 16,79
22221090; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
31110590; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
44076050; Jadlog; NE; BA; FEIRA DE SANTANA; Capital; 8; 13,47
95010003; Jadlog; S; RS; CAXIAS DO SUL; Capital; 3; 12,83
7120200; Jadlog; SE; SP; GUARULHOS; Capital; 2; 12,51
70390145; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
60020300; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
20720230; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
27600000; Jadlog; SE; RJ; VALENCA; Interior; 4; 41,37
13860000; Jadlog; SE; SP; AGUAI; Interior; 4; 41,37
5585040; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
93010040; Jadlog; S; RS; SAO LEOPOLDO; Capital; 3; 12,83
8215670; Jadlog; SE; SP; SAO PAULO; Interior; 3; 41,37
4823080; Jadlog; SE; SP; SAO PAULO; Capital; 3; 12,51
95520000; Jadlog; S; RS; OSORIO; Capital; 3; 12,83
37480000; Jadlog; SE; MG; LAMBARI; Interior; 4; 41,37
35400000; Jadlog; SE; MG; OURO PRETO; Capital; 3; 12,51
1532001; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
42740505; Jadlog; NE; BA; LAURO DE FREITAS; Capital; 8; 13,47
75830084; Jadlog; CO; GO; MINEIROS; Interior; 5; 46,35
80540220; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
70686710; Jadlog; CO; DF; BRASILIA; Capital; 3; 13,15
30662290; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
20241180; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 3; 12,51
8771910; Jadlog; SE; SP; MOGI DAS CRUZES; Capital; 2; 12,51
17012058; Jadlog; SE; SP; BAURU; Capital; 2; 12,51
71215100; Jadlog; CO; DF; BRASILIA; Capital; 3; 13,15
20270050; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
41370110; Jadlog; NE; BA; SALVADOR; Capital; 7; 13,47
97543070; Jadlog; S; RS; ALEGRETE; Interior; 5; 41,69
74685080; Jadlog; CO; GO; GOIANIA; Capital; 2; 13,15
88802400; Jadlog; S; SC; CRICIUMA; Capital; 3; 12,44
17017336; Jadlog; SE; SP; BAURU; Capital; 2; 12,51
36016450; Jadlog; SE; MG; JUIZ DE FORA; Capital; 3; 12,51
74843170; Jadlog; CO; GO; GOIANIA; Capital; 2; 13,15
56306060; Jadlog; NE; PE; PETROLINA; Capital; 7; 13,78
96200180; Jadlog; S; RS; RIO GRANDE; Capital; 3; 12,83
93042410; Jadlog; S; RS; SAO LEOPOLDO; Capital; 3; 12,83
91420490; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
22030040; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
35420000; Jadlog; SE; MG; MARIANA; Capital; 3; 12,51
29052360; Jadlog; SE; ES; VITORIA; Capital; 3; 13,15
9895130; Jadlog; SE; SP; SAO BERNARDO DO CAMPO; Capital; 2; 12,51
81750400; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
97543650; Jadlog; S; RS; ALEGRETE; Interior; 5; 41,69
97105160; Jadlog; S; RS; SANTA MARIA; Capital; 3; 12,83
30130141; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
37795000; Jadlog; SE; MG; ANDRADAS; Interior; 4; 41,37
89051000; Jadlog; S; SC; BLUMENAU; Capital; 2; 12,44
7082600; Jadlog; SE; SP; GUARULHOS; Capital; 2; 12,51
78045008; Jadlog; CO; MT; CUIABA; Capital; 10; 13,71
97576460; Jadlog; S; RS; SANTANA DO LIVRAMENTO; Interior; 7; 41,69
81110522; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
86020111; Jadlog; S; PR; LONDRINA; Capital; 2; 12,51
38840000; Jadlog; SE; MG; CARMO DO PARANAIBA; Interior; 4; 41,37
28460000; Jadlog; SE; RJ; MIRACEMA; Capital; 4; 12,51
28625010; Jadlog; SE; RJ; NOVA FRIBURGO; Capital; 3; 12,51
60175045; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
23573300; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 3; 12,51
49020010; Jadlog; NE; SE; ARACAJU; Capital; 8; 13,47
96825345; Jadlog; S; RS; SANTA CRUZ DO SUL; Capital; 3; 12,83
1306010; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
70397900; Jadlog; CO; DF; BRASILIA; Capital; 2; 13,15
14050475; Jadlog; SE; SP; RIBEIRAO PRETO; Capital; 2; 12,51
4046000; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
1224011; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
21021422; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
85853240; Jadlog; S; PR; FOZ DO IGUACU; Capital; 3; 12,51
18147000; Jadlog; SE; SP; ARACARIGUAMA; Capital; 4; 12,51
20240200; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 3; 12,51
64770000; Jadlog; NE; PI; SAO RAIMUNDO NONATO; Interior; 20; 46,75
14890220; Jadlog; SE; SP; JABOTICABAL; Capital; 2; 12,51
5868750; Jadlog; SE; SP; SAO PAULO; Capital; 3; 12,51
85806080; Jadlog; S; PR; CASCAVEL; Capital; 3; 12,51
60150190; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
60744470; Jadlog; NE; CE; FORTALEZA; Capital; 7; 14,42
9540080; Jadlog; SE; SP; SAO CAETANO DO SUL; Capital; 2; 12,51
35500015; Jadlog; SE; MG; DIVINOPOLIS; Capital; 3; 12,51
9691250; Jadlog; SE; SP; SAO BERNARDO DO CAMPO; Capital; 2; 12,51
18690000; Jadlog; SE; SP; ITATINGA; Interior; 3; 41,37
29101291; Jadlog; SE; ES; VILA VELHA; Capital; 3; 13,15
20720230; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
51030280; Jadlog; NE; PE; RECIFE; Capital; 7; 13,78
82990070; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
1240020; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
31310190; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
5047001; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
6030016; Jadlog; SE; SP; OSASCO; Capital; 2; 12,51
58410713; Jadlog; NE; PB; CAMPINA GRANDE; Capital; 9; 14,1
15081180; Jadlog; SE; SP; SAO JOSE DO RIO PRETO; Capital; 2; 12,51
30160031; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
28920140; Jadlog; SE; RJ; CABO FRIO; Capital; 3; 12,51
96570000; Jadlog; S; RS; CACAPAVA DO SUL; Interior; 4; 41,69
22230001; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
64052850; Jadlog; NE; PI; TERESINA; Capital; 9; 13,55
52050387; Jadlog; NE; PE; RECIFE; Capital; 7; 13,78
88306250; Jadlog; S; SC; ITAJAI; Capital; 2; 12,44
84072050; Jadlog; S; PR; PONTA GROSSA; Capital; 2; 12,51
78098360; Jadlog; CO; MT; CUIABA; Capital; 10; 13,71
51021500; Jadlog; NE; PE; RECIFE; Capital; 7; 13,78
59380000; Jadlog; NE; RN; CURRAIS NOVOS; Interior; 16; 44,3
30620330; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
80035030; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
59069025; Jadlog; NE; RN; NATAL; Capital; 9; 14,1
13301350; Jadlog; SE; SP; ITU; Capital; 2; 12,51
90430131; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
1419101; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
72015035; Jadlog; CO; DF; BRASILIA; Capital; 3; 13,15
80310160; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
5418010; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
20541340; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
93260200; Jadlog; S; RS; ESTEIO; Capital; 3; 12,83
88063300; Jadlog; S; SC; FLORIANOPOLIS; Capital; 3; 12,44
30150311; Jadlog; SE; MG; BELO HORIZONTE; Capital; 2; 12,51
79833010; Jadlog; CO; MS; DOURADOS; Capital; 11; 13,55
70675811; Jadlog; CO; DF; BRASILIA; Capital; 3; 13,15
11680000; Jadlog; SE; SP; UBATUBA; Interior; 5; 41,37
89082296; Jadlog; S; SC; BLUMENAU; Capital; 2; 12,44
41730101; Jadlog; NE; BA; SALVADOR; Capital; 7; 13,47
13010111; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
4557050; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
58701020; Jadlog; NE; PB; PATOS; Capital; 9; 14,1
35193000; Jadlog; SE; MG; BUGRE; Interior; 5; 41,37
13035390; Jadlog; SE; SP; CAMPINAS; Capital; 2; 12,51
17490000; Jadlog; SE; SP; PIRATININGA; Interior; 4; 41,37
80250070; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
82630720; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
7500000; Jadlog; SE; SP; SANTA ISABEL; Interior; 4; 41,37
79100030; Jadlog; CO; MS; CAMPO GRANDE; Capital; 10; 13,55
85200000; Jadlog; S; PR; PITANGA; Interior; 5; 41,37
62500000; Jadlog; NE; CE; ITAPIPOCA; Interior; 13; 47,37
37701000; Jadlog; SE; MG; POCOS DE CALDAS; Capital; 2; 12,51
87013000; Jadlog; S; PR; MARINGA; Capital; 2; 12,51
4762030; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
4248090; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
95080190; Jadlog; S; RS; CAXIAS DO SUL; Capital; 3; 12,83
22775053; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
22750006; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
85890000; Jadlog; S; PR; MISSAL; Interior; 7; 41,37
80240120; Jadlog; S; PR; CURITIBA; Capital; 2; 12,51
96080560; Jadlog; S; RS; PELOTAS; Capital; 3; 12,83
20560090; Jadlog; SE; RJ; RIO DE JANEIRO; Capital; 2; 12,51
13175660; Jadlog; SE; SP; SUMARE; Capital; 2; 12,51
9015530; Jadlog; SE; SP; SANTO ANDRE; Capital; 2; 12,51
89222450; Jadlog; S; SC; JOINVILLE; Capital; 2; 12,44
9380360; Jadlog; SE; SP; MAUA; Capital; 2; 12,51
1303050; Jadlog; SE; SP; SAO PAULO; Capital; 2; 12,51
90470150; Jadlog; S; RS; PORTO ALEGRE; Capital; 2; 12,83
55370000; Jadlog; NE; PE; SAO BENTO DO UNA; Interior; 12; 46,75
