CEP
2848000
17012180
13301050
1530060
12950310
9241000
4563062
9330340
11015504
9671090
6542010
17230000
4027030
13322080
4042033
13214550
17033380
13876100
6365470
17018550
18207780
13482873
5542170
13339310
4126060
2302070
9020250
5455040
7431315
13184202
4302050
17031384
4862005
6401160
3118040
6608020
2450001
4844300
5047001
9691000
11060302
5006000
7064080
13454182
9400310
13184050
3877000
9400310
13670000
4367070
4367070
5054030
11015220
6132010
5088050
5420000
11320120
3968010
4256120
14010040
5445000
8562140
6414000
13348866
3040020
14540000
2307180
12245370
18650000
7600000
5411002
4015011
3227085
18607330
5440050
5011020
5011020
9090060
4516000
2259140
4476240
4618032
5045000
18110340
3050020
5613030
13606820
11666000
13880000
14409403
13414253
3131010
12246320
6786320
6786320
14091140
2358110
5350000
15056091
6764290
13272350
2832100
17014510
19015150
13255321
15490000
9090010
6226030
12425140
17300000
18046708
11030601
11030601
4067002
14783044
4119062
1422000
13070030
16800000
4015012
9530320
4408110
12246871
13092010
4578000
1451000
1451000
19800081
9950040
3011010
13520000
1210001
13178321
11075440
11040001
11674589
13477070
18900000
5425011
18048180
13209355
5716090
6033070
9530250
5428900
5445010
11925000
14150000
13270020
14340000
14960000
13416259
4619000
17017460
4583001
5406040
13328020
16880000
13452030
4522032
8265150
9551210
3169030
2346000
1227100
14960000
11340320
13405220
6857615
2846150
18048040
18220000
4726220
3088000
18085470
5305007
14680000
6402040
7790890
1322000
7040110
19013750
14020670
12511080
2255010
14900000
14026583
4182020
7240140
11740000
4119061
3526000
4754902
5727240
14403229
1050000
5005001
5820120
13232211
11350320
11350320
13178354
2247000
14020028
12515370
18606808
1314000
11030020
14091220
13486550
12225137
4662002
4662002
5324010
1017010
1017010
3110010
19010020
5508030
17890000
6440110
2235001
4015011
4224010
1153020
4762030
12040600
13232211
3269020
13060077
4160001
18460000
4717004
13142395
9080500
13310270
13287156
11340090
11750000
8501510
18113620
5468000
1217020
1217020
14061700
5049000
9811410
3925030
1216000
13097173
13025155
5885260
4459000
1526020
9180070
9320490
11750000
7718100
3112070
3118000
1231000
5468020
2441000
13308170
8410330
14010000
6435050
4662002
4662002
13069135
14140000
12524810
6530030
9360670
14180000
8230030
1226020
1308000
13083780
2632090
13561020
16700000
5414011
5684010
9635000
12237010
13253400
18610285
4019000
3654000
4782080
18601020
18740000
18580000
4307100
9762030
1239010
13216743
4006010
1312010
4050050
1040000
13480042
17280000
13056512
2403010
3729100
2633060
2631000
13015122
13630025
13960000
13960000
13070150
1307000
2870030
3582160
2435061
9715240
2435061
3135010
4306020
9320700
5033080
12243010
1252070
14098200
1221010
4001082
4124080
4018001
6757240
4660000
17031357
3367000
13201804
17212040
7097300
11020003
12516410
9190250
12516410
1527070
18025190
13206270
16370000
14177252
2083030
4363050
12947452
8580600
17511450
6693590
12606330
8780730
17014000
3811000
13911238
9280050
1323050
1452002
8141004
7031001
13185541
15061879
7121273
15400000
4606004
9351530
3045002
11671230
18035460
18035460
19700000
4114110
5018001
5615050
5041001
5411001
5634020
11675573
1039903
14021520
11674250
5171500
1333021
4124030
5406050
6542105
13506705
5004000
14055470
9280050
13912108
15056060
4104080
15092025
2013004
4079000
18608027
4006001
6184300
11900000
15502155
13562380
4048060
14804440
14806155
4107001
14600000
14900000
6428080
13561026
14177252
6730000
13042104
3421000
6333380
19053789
4311040
13912100
13104164
14022000
18055900
4213020
5590030
17515460
5372110
19013360
13025152
13212848
3311000
3222020
5583070
5054010
4002030
1244010
2462081
1325000
12091050
11630000
5409002
11750000
3636100
2993110
5401300
1221020
11701750
1223000
13484404
1154030
4662002
1210001
8673150
14401240
15010050
15010050
6210060
5541060
18618072
1526010
1506000
1506000
12233280
9810050
4750000
1260000
8210500
4548004
13403877
13076629
15015400
13630025
18608027
4514050
14066450
14092050
4782080
13560161
4715004
5346000
7787490
9450000
1201060
2873520
1201060
4652200
7183200
15090140
4120150
8452460
13415098
3567000
11045401
4087002
5015000
5850160
6453001
6401015
18045530
12212660
14015080
6385460
2022020
11070061
2359030
6230150
5741190
7020021
5713460
14077320
8710240
13454460
3270060
12244395
5011040
2401100
18650000
5445030
9715160
14403114
12240180
11065470
5438300
5422050
13561233
7193070
12916180
13152416
7022250
18610140
14401055
6296010
11013100
13178321
4658120
5202150
7791120
13874451
9780540
6296010
8470410
13216291
18048115
4195090
12246121
19907310
17055175
4152100
13405187
13312374
3170050
12720200
17890000
13471074
13471074
3476023
11075700
15090025
6784430
14404418
2336100
3717010
6411070
18279695
8042000
4143020
5351000
13140153
14169315
4047001
5684020
2206002
14403412
17207080
11070180
8290370
4536050
4550000
13484467
4610040
1516100
13295000
13643246
14500000
9080210
13041720
13041720
4256120
13083785
12327000
15440000
13470241
13024200
8587000
17047001
18044370
5050000
5683010
2403010
1201040
4291070
1331020
14403050
14406541
17511480
14020640
11045360
1549040
3314000
13092807
1227200
9310170
9310170
6764290
3139010
9811130
13032500
4545003
2235000
11065000
8780290
11451030
6540395
8421150
8142189
14150000
9932240
13802046
13385060
4514100
9572110
11055300
13900005
5641030
9041430
2942070
9771211
9820230
19800070
3580080
14680000
12246060
13471690
13469030
13453255
11015230
11015230
5433001
18031000
18031000
9134250
12286900
11410240
6160040
4014010
18530000
6414025
13010001
8717740
17360000
3134000
13920000
13400070
4122030
1221010
13087051
13440000
4055041
12605020
18150000
3170050
4154070
11070180
4120110
4018031
1419002
9760480
4444000
7195010
12237070
2150030
13084615
18070631
15620000
12425200
2244000
4521020
13202030
8575580
13142300
18070631
16800000
13930000
18800000
14735000
13286130
4021020
12030330
7401360
7124360
1519010
9571300
12080070
4514032
5323000
3648000
11250000
13478540
7850060
18277390
1230010
4210061
4514000
2374050
14270000
5451030
5451030
8810230
4950000
9371077
3726110
1415001
5025000
5715010
3210001
9912010
13184271
11717410
3651010
7040110
5508120
4117040
5441080
12040705
8140050
18950000
18170000
5688050
13976483
4366001
12050700
6715105
8490700
13456164
12091300
2179020
15042170
13825000
2809020
13284156
14055040
13486596
12630000
15920000
14160420
6020194
9241060
9850900
8790020
14403636
7261020
13069506
13272700
3732060
5688030
5186090
1229010
13469030
13801332
13484694
4017000
4017000
13426239
13638546
14021675
3664000
13486117
13486117
8090000
4306020
11630000
1028000
6653400
7957070
12242460
3971010
9172180
14940000
3366080
9770340
13184235
13251183
13106106
9351490
7260000
1541030
1416000
14770000
4015002
17012020
14110000
9781270
13301876
1330040
5181300
5831120
5588000
5590120
6708385
5076010
13084643
2419030
14810072
13201039
5593010
4542011
6036090
18207675
3922160
13023461
12287020
6365210
18950000
13400066
15845000
11740000
13561040
13561003
13561003
12221150
9540700
11045401
15320000
5083030
4561001
17606135
17606135
5005000
13218040
1226020
13015027
1239020
11390140
4604004
4523001
4132000
1238000
11025010
11444220
13032385
5866000
3131010
11420440
4382110
15505070
14802340
4563010
13348270
11030400
4147040
13874059
13971115
18580000
3152130
1302001
1522000
6180080
4004070
13087723
9121370
4561000
14120000
5468080
9351490
1307001
2273120
7178360
4439070
14026583
5009000
3119001
3731900
1240001
1330010
12286710
13820000
18150000
7855060
8550240
6401015
16018130
5618040
5546080
12422170
2406000
4423000
9111000
5051000
4649000
1409001
15120000
18070275
4506003
13101290
5577200
4617012
14095020
4039001
1306000
9330720
3273020
17860000
1407200
1407200
1309970
5451030
13332100
14026020
14806738
14094172
14403720
8633297
13474533
2873400
6685395
12570000
1532001
13916046
18016180
18016180
14940000
13060082
14940000
13084215
4115060
6210138
13181440
7776470
13561050
5305002
13025063
12305250
3186030
2125010
9725160
12236730
1243001
18500000
1257050
15015600
2537000
13070760
3185010
2344070
4108001
1226010
14801210
15570000
13560210
3378050
13301670
1536001
4145010
15607110
5171000
6026000
5011001
13073320
15041632
4230042
16650000
9139060
4022001
6775460
4214000
5171000
13100202
3803060
15840000
6530005
13465180
1309030
11610636
4042030
3068000
5536000
5588001
8710580
2288000
4856080
5427100
13174555
12913006
8744055
4841330
14882196
1423000
6657090
7135220
6407000
4654020
17026835
5083120
4028002
4717004
5453050
15015500
1327001
13780000
14403350
2931060
13506688
14409245
4851250
1144020
17511737
13412085
1205000
6335320
16401448
11618333
17290000
13211720
6352000
8411530
1307000
1239908
1248010
9660009
13875561
8111150
14890444
8940000
17400000
18213540
15600000
4332070
3227030
4836210
15804050
93501210
8240010
5570230
11680000
8940000
13611370
14802040
6462190
13565251
14415000
7244060
14781456
6296010
13451176
3658001
13940000
1530020
1530020
3275000
5766340
14093599
13871000
4860210
13020400
5858002
9290510
13304440
3176050
12053510
13876162
17519330
14150000
4563061
1312001
6345300
1532001
2020050
6730000
2084070
3182040
1529020
4055020
6246020
19570000
13470291
5409010
1214000
4747030
4747030
11055250
13092570
13145078
9782450
1403010
5883080
17490000
13256211
13256211
18276180
15385000
9560530
5715010
6656540
5448100
15700018
14811279
13284196
9580330
5016081
4428160
13210705
9541150
4562031
8230240
4532000
3803110
1424908
13940000
5303000
13450026
13098426
13630025
9270000
4015070
7142600
17511396
1244010
13081030
18090520
1135020
4543000
8041250
5083130
14026587
4851400
17519340
4011000
13565090
4131001
18070825
9080500
5015000
4306020
13054696
1423002
7096231
4522000
13165000
12947791
19200000
1137000
5413001
11070350
14025110
17057460
15980000
1303001
5462020
9560120
9831630
8750500
13084643
5017020
4833001
18035010
13272553
13202540
18051750
18044610
9765760
6855680
13015311
9780320
17010130
9851350
4024003
9732340
4140080
15052567
13860000
12246291
8240095
6542089
13580000
5450030
8451110
5541030
19800230
13920000
2036000
5427000
9784235
5021010
6767390
15860000
4851501
1307000
3024010
3626000
1307000
8743010
5018001
13015291
9139060
13569000
4003043
12502120
13400530
3378050
6454050
13295000
7909085
12243750
6053020
5004000
3813310
1403020
11045520
6447330
1543010
14015010
1423911
18086270
1332020
4002030
12307720
14401094
6784436
12233002
6329350
13481457
4206000
9861160
13920000
13604186
6710620
9912020
9912020
6852070
5842100
1229001
4617010
4617010
14098322
4726220
5007001
11090000
5092040
13418555
15997300
2402020
4849000
1241001
6630050
15502130
15900000
13561050
9130190
1224030
9580690
13010111
13141130
3245040
6719460
13212070
6172370
13976010
14090600
4113001
2320190
4206000
13903160
6449110
4317000
19160000
4018033
13613390
17519343
4018033
13566620
12050470
13550000
11601060
15120000
6705050
13846675
13254281
4317000
12070450
12242000
13277055
9831250
15550000
9772220
13561270
4602000
17560000
3949200
5051030
18601020
3667000
1152010
5705270
8771001
2871200
5408000
8502320
9751250
12090110
3131045
13020240
12955000
17521401
1307001
2555160
12243840
1258011
1205000
4147050
4149110
17511410
18606780
5006000
1323020
1323020
6472005
7145100
17012535
2734030
12630000
12061000
4039032
4039032
7809100
1307002
12606580
2244100
1415905
4532082
13481879
12630000
4194260
13284156
13320160
19061372
7091000
6170240
9410510
5734150
13460000
3475000
4003005
18900000
13468540
3440060
18044370
7809100
4013003
9130220
11040130
11070350
6150000
8280320
15825000
13320340
17860000
4833901
4833901
13186642
4121001
19906530
6086120
1408001
12246051
5003010
9770350
7193020
14040240
5019010
17012501
13911172
13561050
1317000
13081180
9854320
16052805
7790860
5541030
5541030
12308340
2541060
8420240
5606100
4530000
14820000
13990000
1046010
13290000
9271400
11533280
1543001
5187010
5065030
13880000
9715030
4201050
17051390
1220000
1220000
4207000
3318000
8750130
14801534
13339310
7020001
15650000
9520070
9520070
3627010
1313020
4438030
4014012
8775520
14401148
4207001
9580370
13451107
13025151
5021001
13424080
4045002
16052805
6260130
18307070
13087010
11075970
1035904
16250000
3444090
18900000
4750000
5462001
13040702
13349820
13075470
11533520
5210070
3636100
18170000
5588000
13250240
1301100
3322000
11015070
12380970
13474664
5842110
2989095
3570480
3020040
14020523
14808225
5416011
5409001
1251020
4918010
13560010
14403374
4350000
1512010
13098420
1331020
11940000
13315000
13085640
4039060
7096010
5143320
1534000
9732570
8381640
3738260
9840580
13253395
3916000
4195100
12243060
18130450
13216232
4208053
6700467
6330000
3531020
4843040
3175010
13473698
3312052
7072010
1230010
6454050
5441050
14406139
12945690
12945690
17011136
5625040
1306010
13084190
1539010
5539080
5033080
12243840
6636225
9041370
6026140
4675010
3336000
12914520
7131000
5727240
5734150
14403387
15092415
5783050
5783050
13024420
4618000
13603275
2440050
12242902
11055300
5858002
17017460
1403002
13024020
14095060
3557020
13141045
17207080
14098561
14098561
16010712
5449010
18150000
18150000
4086001
16074005
17512360
13403840
1529010
2276100
19015250
12970000
4533012
13020180
9941710
13084040
2039010
9260220
8215000
13285724
14415000
15084067
4028002
9180070
4184000
4184000
1229010
1229010
5442000
6406150
6036048
18080300
14021675
3051000
13274450
1230900
13660000
13060090
6410330
9910720
7251000
4533005
1317000
1317000
9080320
1048000
13165000
9060050
9271400
3663000
5465050
18017214
13212118
4552050
18607289
13870334
2376010
4563000
9421540
4660000
4851804
17011120
5024000
16018130
1228200
4117091
1312010
19814080
1306010
5435030
6783040
2530050
4606003
5411008
1232000
5641000
6190090
1229010
5409002
9291230
4661100
8410100
15086130
5435000
1306010
11444000
13341200
13285018
6719429
13490000
13084767
15804055
15055010
8257080
2374050
7752280
1307001
3612000
4534010
18550000
13221430
8544030
13253520
14050230
13208160
13870549
14500000
2965170
18110650
18110650
14781750
4088001
4117040
13305405
19020570
5675140
5675140
5410001
5428040
7727570
7173310
1141060
13806615
7909085
7500000
4534010
13806352
5044000
18052447
9280260
17340000
17340000
13015201
13015201
17513322
13465761
4143040
13105822
13339250
19911720
2314001
2250010
6544072
14500000
14140000
5036180
1326010
19470000
3336010
5835005
19806071
1413000
6474040
9380290
13061200
12460000
19801010
1135020
4022020
17017337
4195070
13213264
18520000
4618003
14090280
6543315
4552000
18055360
4079000
7400440
6711150
5021000
18075000
4858180
4535100
4535100
1258020
14403387
1306010
5027020
4559010
4559010
4015050
4006003
5363000
12608300
3738260
14940000
3121020
13254642
7092010
13400765
3660040
4142050
13030620
14403464
1201030
14050230
13082755
15084067
4856285
13084012
17053101
3121030
9890430
13177040
9750220
13141009
13085720
3523000
13044440
8081460
13210057
11618282
7132010
12246001
12246001
2423040
4213020
14095060
14783061
2618000
8411530
14706012
14706012
11614206
1512010
13085260
5065080
5404014
8770040
13070760
14883372
4001005
1241000
14300000
13806615
4211040
17017370
13562440
18087005
13560570
5145100
5615040
5145100
5615040
1229001
5415001
5452010
13024030
4563011
7174000
13322160
43041100
13070728
1512010
5019000
5469900
12240220
3689010
11703310
6694330
4563013
4040033
9771211
5412001
4041040
18606802
4515030
7846000
11673000
4313000
15150000
5311000
4614001
5435030
6321240
13607316
13607316
9030310
12052050
5752001
5303000
1150000
6890000
11065001
3447020
5334050
4145010
15700256
7934230
4438150
1155040
16901906
1233000
13212070
12220281
14170597
5302001
4571090
1321000
5025011
13211820
13030500
13500210
6152140
13580000
13087502
14600000
5121090
15025400
13041570
11320200
4049020
15076130
11320120
2611001
1504001
1504001
1205010
1131010
9580610
2630050
17512752
5717270
4571923
7600000
1332000
14051510
4011030
7500000
6626070
19400000
13425254
13506743
4713030
13730290
13380418
6170470
13105855
1011100
1408001
14401094
5305011
1418200
5027000
5027000
1540040
4536001
1422001
4826180
1221030
13040735
13304260
2937100
4717020
9290110
13914484
15015600
3343000
14090230
4547004
4675010
9170790
9080320
9120590
9580780
13083250
12120000
14020170
18608033
17031420
14170000
2442020
1230010
5304030
12504230
1417020
5145000
4517050
13084030
5314000
13087723
18035490
4662002
5435030
5015000
13069310
5448020
4583000
1409002
1514000
17604070
5665030
4210060
5408002
13327113
13327113
5051030
4007000
13490000
13271600
13271600
14020380
6045420
8730350
18040690
13201180
4143010
6020190
5501000
14270000
14801220
5848150
3881140
9950020
14010000
3181030
13730290
13225321
4522031
9666000
6540155
12236100
4719002
4689160
7124000
2402020
13508624
12955000
11320201
8577780
18070790
1229001
5396311
5435050
1409002
5815010
7240180
7240180
13165000
17519211
4776100
1240020
2723000
5420020
17016070
7097420
4288120
4888060
4708010
13690000
9280630
14055320
5332000
11703000
18213170
11089180
4547002
5303000
19911720
13650000
13087430
13800056
5004000
13425380
5004020
17800000
13560290
17060560
13010002
13560290
4336160
5804970
13060072
4605001
5418010
13560540
18530000
5447000
5409002
6401160
4002031
7600000
5409002
5590000
12062400
12062400
5351000
1312001
12246000
5351025
13843010
5202130
3211000
6786510
11440060
13160000
18046164
14960000
5657000
14030240
15015600
4616005
14406024
12517610
1238000
1231001
5890090
4010000
2045010
5709010
4530060
11410400
8940000
3933050
5588001
5688031
3336010
3136010
4605003
6020190
13318000
13253325
15061850
1550000
11250000
4170090
3309000
12524810
4194260
13044165
6458252
6458252
9781220
17700000
4079001
3186030
11040190
4130080
1532001
3012010
9715030
4012000
14026200
2634040
13214719
13100015
13301876
13560908
4037020
9721180
5621030
4547003
4459190
5413011
13044163
4037002
8215000
5422001
4209000
7704155
19907210
9531040
2119000
9861630
4509011
15991124
2354160
5208190
4101000
5444001
12244854
1238000
12287650
14801310
4447011
1410001
12420190
4447011
5416010
3211130
3211130
13572080
1520000
13087070
3112090
12224811
13165000
5435000
4361000
1258011
1046000
5630040
12955000
4926040
1006000
7124000
4782050
12946843
3641010
4530050
6706050
2987090
2348060
13465761
6540310
13630090
16025320
14801295
3362020
5023000
15775000
1209001
4022001
5588000
17800000
13323230
12720070
9689100
18095380
13070202
13212117
12951750
4105002
9571340
4374000
4374000
5005001
18110500
2406010
6473000
13486603
7802190
1219010
13503715
1415001
9626000
12140000
4368003
18025710
14160600
9940170
12906000
17527420
17527420
5834050
13105658
2513010
1307012
5727230
13901070
13087757
4223000
14801786
1046001
5410002
11701665
5416000
5577902
16202095
16202095
13140580
3320000
9510021
9421220
9560400
12010100
4112011
14680000
13219816
13024411
5014000
6454065
4664120
2461000
5477000
4101100
9861090
14021560
13049489
4081010
13211377
1243020
13208761
13486603
13033740
1403002
4513080
3411000
4702000
14801534
5303000
3186020
3355000
13087725
5409010
3220300
2554000
13090723
6543255
1244020
4140000
4538133
1220010
2280120
5438000
3280050
13280198
4675100
1311300
1453010
9580670
18212410
13220005
4531000
15807304
8090554
6407070
2435030
11055001
4128000
17290000
1330010
14079790
14021686
4107030
8160010
5409010
5007002
13171120
1244000
12916360
13070159
13069380
11088280
2452002
9520660
13272799
9732570
14050050
11740000
5025010
12210130
4026030
4726220
4746115
3311000
9190210
4022000
8587810
18606575
11045301
18608393
1046010
13076011
5879450
4102010
3558110
3325070
13478540
15600000
5006000
5684010
3059050
6342140
5017020
11701750
6900000
19880000
5641000
9892120
18081020
5435060
14094164
7184030
2871200
3479000
1242000
5586060
6013030
1409000
13844400
5175100
1123001
6473073
4102001
1415000
11025152
13042690
13806615
5735030
4937200
4111000
4030000
4030000
4458150
1415000
2316060
1407100
5058010
7172020
17017336
4645100
1427002
5735030
1324000
13218320
14092520
14401298
5639130
4012000
17012060
12060400
1332010
18800000
13013160
4017020
18070631
4560001
1322050
13015300
12402500
3185010
17800000
11020170
13420835
3227090
5021010
8501050
1232010
1332020
4304010
13412082
4120080
11045200
11045200
1410002
5840030
4913050
1424001
5008001
1420000
5541000
1238000
12245530
8534140
13900900
13015301
11055130
7852090
4562000
9090720
15600000
19400000
13569430
1446020
19020430
17201490
11035190
4507011
4110060
4531020
13488428
5417001
5409011
5617000
13337065
13560270
4107001
5416002
5427020
13482573
11630000
5688040
14098558
4535110
19906000
3227140
3934020
13025063
5021010
13024420
1232001
9891070
13260970
9619060
13872730
4011060
13472290
13562190
13972343
13486074
4215020
17060455
9291090
6542075
13041301
9560560
13474904
4550000
14061310
11330050
6447020
2084070
13806565
5051030
2416020
17524180
5833010
13087608
13050510
14015040
1227000
9940070
2075060
16025275
8770040
1508000
1323001
4026000
17524180
13337011
4675085
5145100
9770070
7120200
13073021
13860000
5585040
4823080
1532001
17026240
6473073
14404638
14409214
8771910
17012058
17017336
17017336
5618030
9895130
14405394
15047422
12916310
1306010
13056432
4046000
1224011
12231675
14890220
13015090
12091050
12301060
9540080
18690000
1240020
14800180
6030016
6642270
13974366
1419101
13910005
5015000
5418010
18031110
11680000
5632091
17490000
9560500
4802080
7500000
6321310
13602020
13060471
3657000
13506710
9015530
5468000
9380360
4195100
4313210
15084130
13481605
13345812
11025100
13321440
9570600
14060386
6132220
12232270
15470000
9550050
4764070
18705000
13049322
13425620
18400500
9060480
1203002
13092200
13575370
5051000
14801309
4082000
13208690
1415001
4661100
4146050
9571340
16300015
13564030
2961140
13233513
13240000
17607445
13085450
18030135
17290000
8505000
4583000
11088280
5136250
6253080
18650000
9842100
19802080
4514000
4002003
3067000
14025710
4530050
5075000
9624020
12570000
18115070
5777150
8042350
13506899
11065410
14801534
13084767
9688040
4203001
13914014
12060670
15051120
13632020
7144250
13326130
15775000
3949200
6150000
1135020
14021617
16201184
13190000
4182040
13085552
18870000
15056730
6140062
19260000
5586060
13100211
8750740
1417020
1403000
9895400
7600000
9190640
8390390
18603560
14020028
15061707
19015030
2316060
1535000
4459000
6266420
13085485
12231675
1141902
3136010
8738573
12236871
8576315
13305460
5004000
1007906
1322020
12223430
12223430
4842220
2220070
1013910
6766300
3649000
13561020
12091300
14025710
1410002
14110000
9185710
4102010
3193040
6036048
5015001
13500050
4094050
17024650
9190460
9820480
